zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
41074,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41022,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41019,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41018,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41011,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41015,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41014,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41017,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41016,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41091,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41094,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41099,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41042,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41048,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41030,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41005,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41059,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41012,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
41085,19446,Duke Energy Kentucky,KY,Bundled,Investor Owned,0.079502859,0.069166763,0.087276402
6461,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6460,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6508,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6509,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6502,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6503,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6501,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6507,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6504,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6505,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6520,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6521,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6601,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6602,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6605,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6604,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6607,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6606,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6608,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6525,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6418,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6650,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6494,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6495,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6492,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6519,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6518,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6511,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6510,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6513,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6512,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6515,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6514,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6517,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6516,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6540,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6890,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6472,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6473,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6471,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6477,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6673,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6401,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6537,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6536,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6535,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6534,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6533,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6532,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6531,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6530,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6538,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6825,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6824,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6828,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6484,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6699,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6612,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6610,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6611,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6614,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6615,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6506,19497,United Illuminating Co,CT,Bundled,Investor Owned,0.158449153,0.139202015,0.208597242
6461,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6460,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6508,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6509,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6502,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6503,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6501,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6507,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6504,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6505,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6520,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6521,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6601,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6602,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6605,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6604,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6607,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6606,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6608,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6525,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6418,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6650,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6494,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6495,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6492,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6519,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6518,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6511,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6510,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6513,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6512,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6515,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6514,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6517,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6516,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6540,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6890,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6472,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6473,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6471,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6477,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6673,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6401,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6537,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6536,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6535,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6534,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6533,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6532,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6531,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6530,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6538,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6825,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6824,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6828,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6484,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6699,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6612,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6610,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6611,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6614,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6615,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
6506,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.081935236,0.075937069,0.131367935
57783,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57702,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57701,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57706,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57709,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57785,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57799,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57793,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57718,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57759,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57741,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
57779,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.104409981,0.065178874,0.112613388
82723,19545,Black Hills Power Inc,WY,Bundled,Investor Owned,0.105894991,0.068790488,0.099709029
96841,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96717,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96731,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96860,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96861,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96792,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96791,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96808,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96898,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96859,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96858,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96854,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96857,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96850,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96853,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96762,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96734,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96802,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96803,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96801,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96806,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96807,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96804,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96805,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96809,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96709,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96789,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96786,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96782,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96863,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
96759,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.315192736,0.281042643,0.346248956
